duration,avg_vote,votes,revenue_with_CPI,converted_budget,dir_oscar_nomination,writer_oscar_nomination,cast_globe_nomination,BAFTA_act_nom,BAFTA_dir_nom,BAFTA_writer_nom,dir_emmy_nom,writer_emmy_nom,act_emmy_nom,actors_films_before,director_films_before,writers_films_before,genre,language,production_company,month_published
87.0,4.8,340.0,1814952.2,623989.8,0,0,8,1,0,0,0,0,0,42,0,0,Drama,English,Other,10
90.0,5.2,2507.0,246043.1,18548354.4,0,0,16,0,1,0,0,0,0,69,2,0,Comedy,English,Other,8
113.0,6.1,50214.0,246043.1,18548354.4,0,1,1,0,0,0,0,0,0,49,1,8,"Action, Adventure, Drama",English,Twentieth Century Fox,3
95.0,4.5,485.0,32773782.9,70198847.9,0,0,0,0,0,0,0,0,0,17,0,0,"Crime, Drama",English,Other,11
82.0,4.6,325.0,328897.8,685482.7,0,0,0,0,0,0,0,0,0,2,2,3,Comedy,English,Other,1
90.0,7.2,29615.0,1295075.1,806450.2,0,0,0,0,0,0,0,0,0,11,0,0,"Crime, Drama",English,Other,4
97.0,7.0,309236.0,208016916.8,27419306.5,0,0,0,2,0,0,0,0,0,8,3,0,Comedy,English,Paramount,6
94.0,5.1,228.0,1000178.9,828040.8,0,0,0,0,0,0,0,0,0,3,0,0,Comedy,English,Other,7
100.0,6.7,41552.0,202993660.5,26519564.8,1,0,8,2,0,0,0,0,0,68,4,0,"Drama, Mystery",English,Paramount,2
110.0,5.4,87670.0,250945214.3,77998719.9,0,0,7,0,0,0,0,0,1,44,2,7,"Horror, Mystery, Thriller",English,Universal,4
85.0,4.9,212.0,12479122.6,33121630.8,0,0,0,0,0,0,0,0,0,8,0,0,"Animation, Adventure, Family",German,Other,9
100.0,6.9,591.0,267376911.7,82804077.0,0,0,0,0,0,0,0,0,0,17,0,0,Comedy,Hindi,Other,6
95.0,4.9,8708.0,871657.5,14039769.6,0,0,0,0,0,0,0,0,0,21,5,4,"Drama, Romance, Thriller",English,Other,5
90.0,4.6,421.0,806450.2,806450.2,0,0,0,0,0,0,0,0,0,4,0,0,"Comedy, Drama, Musical",Other,Other,8
118.0,5.6,65367.0,148550302.9,82678643.1,0,0,25,0,0,0,0,0,0,67,5,9,"Comedy, Crime, Drama",English,MGM,4
106.0,7.1,3155.0,157702212.9,87772321.6,0,0,0,1,0,0,0,0,0,3,1,0,Drama,Italian,Other,9
98.0,6.3,885.0,1809919.9,960298.2,0,0,0,0,0,0,0,0,0,2,0,0,Comedy,Other,Other,8
97.0,5.7,34516.0,54354.7,3225800.8,0,0,0,0,0,0,0,0,0,6,0,0,"Drama, Mystery, Sci-Fi",English,Other,11
100.0,4.7,2990.0,16220973.0,2419350.6,0,0,0,0,0,0,0,0,0,14,0,0,"Comedy, Drama, Fantasy",English,Other,5
91.0,5.6,9347.0,16220973.0,2419350.6,0,0,1,0,0,0,0,0,0,36,0,0,"Horror, Thriller, Western",English,Other,9
105.0,7.7,20558.0,2672300.1,806450.2,0,0,0,1,0,0,0,0,0,13,0,0,"Drama, Romance",English,Other,1
122.0,6.6,6975.0,2584610.8,17159718.4,0,0,4,1,2,1,0,0,0,19,5,6,"Drama, Music",English,Other,8
104.0,5.1,73252.0,173265599.7,77998719.9,0,0,0,0,0,0,0,0,0,25,2,4,Comedy,English,Warner,8
113.0,6.2,2508.0,7723137.9,18216896.9,0,0,0,0,0,0,0,0,0,6,0,1,Comedy,Spanish,Other,9
133.0,7.1,103.0,307972385.6,138972097.6,0,0,0,0,0,0,0,0,0,9,0,2,Drama,Hindi,Other,8
97.0,5.3,406.0,2071143.6,9543.0,0,0,0,1,0,0,0,0,0,0,0,0,Comedy,Spanish,Other,8
127.0,6.7,1406.0,2621808.3,6344311.7,0,0,0,0,0,0,0,0,0,1,1,0,"Drama, History, War",Other,Other,3
84.0,5.9,50253.0,262703252.4,48757182.5,0,0,27,1,0,0,0,0,3,70,2,0,"Animation, Adventure, Comedy",English,Disney,2
180.0,7.7,2636.0,6754727.7,16560815.4,0,0,1,0,0,0,0,0,0,26,3,1,"Biography, Drama, History",English,Other,11
145.0,6.6,239.0,314179256.6,59618935.4,0,0,0,0,0,0,0,0,0,6,6,4,"Comedy, Drama, Musical",Other,Other,5
176.0,6.2,143.0,6754727.7,16560815.4,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Romance",Hindi,Other,8
110.0,5.8,71004.0,2930727.0,77998719.9,0,0,1,0,0,0,0,0,0,35,2,1,"Action, Adventure, Crime",English,Sony,10
137.0,8.0,636039.0,74383249.4,80645019.0,1,0,0,0,1,1,0,0,0,24,4,14,"Action, Crime, Thriller",English,Paramount,4
89.0,5.4,574.0,251988474.5,49682446.2,0,0,0,0,0,0,0,0,0,2,0,0,"Comedy, Romance",Spanish,Disney,12
90.0,4.9,258.0,1414662.9,331216.3,0,0,0,0,0,0,0,0,0,1,0,0,"Family, Horror",Other,Other,9
82.0,6.8,642.0,1152841.4,2314564.4,0,0,6,1,0,0,0,0,0,2,0,1,"Animation, Fantasy, Musical",Russian,Other,3
116.0,7.7,10384.0,5141442.5,2419350.6,0,0,0,1,0,0,0,0,0,1,0,0,"Biography, Drama, History",Spanish,Other,6
95.0,6.1,425.0,5279091.1,2484122.3,0,2,0,0,0,0,0,0,0,6,0,2,"Comedy, Crime",Other,Other,12
89.0,5.6,2578.0,3399769.8,6699201.8,0,0,0,0,0,0,0,0,0,6,0,0,"Comedy, Horror",German,Constantin Film,11
105.0,6.7,1869.0,3399769.8,7112890.7,0,0,0,0,0,0,0,0,0,2,0,0,"Comedy, Drama",Spanish,Other,10
87.0,5.4,733.0,265242471.7,7799872.0,0,0,1,0,0,0,0,0,0,45,2,0,"Crime, Drama",English,Other,10
117.0,5.8,1655.0,3639844.8,6336754.6,0,0,0,0,0,1,0,0,0,2,3,1,"Drama, History, War",Finnish,Other,12
82.0,5.4,506.0,2097951.1,7186639.8,0,0,0,0,0,0,0,0,0,11,0,0,"Comedy, Drama, Romance",French,Other,8
108.0,7.4,2013.0,1153051.7,2980946.8,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure, Drama",Other,Other,4
102.0,6.1,127.0,250399.5,1987297.8,0,0,0,0,0,0,0,0,0,1,0,0,Crime,Russian,Other,9
122.0,3.1,121.0,243870.5,1935480.5,0,0,0,0,0,0,0,0,0,10,1,0,"Action, Drama",Other,Other,4
127.0,5.4,776.0,806927.6,1612900.4,0,0,0,0,0,1,0,0,0,7,0,0,"Comedy, Romance",Other,Other,12
98.0,5.4,3180.0,35378.7,23399616.0,0,0,1,0,0,0,0,0,0,36,0,0,"Action, Comedy, Thriller",English,Other,2
99.0,6.4,698.0,12738114.6,1129030.3,0,0,0,0,0,0,0,0,0,5,1,1,Comedy,English,Other,10
89.0,4.9,326.0,1970737.0,828040.8,0,0,0,0,0,0,0,0,0,1,0,0,Drama,English,Other,1
50.0,5.0,194.0,1970737.0,828040.8,0,0,0,0,0,0,0,0,0,0,0,0,Drama,English,Other,7
90.0,6.8,1838.0,19873.0,16560815.4,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama",Other,Other,11
90.0,3.9,535.0,70198.8,14039769.6,0,0,0,0,0,0,0,0,0,61,0,0,"Comedy, Family",English,Other,8
114.0,7.3,119058.0,76802470.7,10919820.8,1,0,2,0,0,0,0,0,0,22,0,0,"Biography, Crime, Drama",English,United Artists,2
119.0,7.8,273718.0,76949488.9,10919820.8,0,0,0,0,0,0,0,0,0,25,0,1,"Action, Adventure, Sci-Fi",English,Universal,10
81.0,3.3,155.0,64371001.8,64587180.1,0,0,0,1,0,0,0,0,0,0,0,1,Drama,English,Other,12
114.0,6.0,30183.0,58438198.5,82069181.7,1,0,6,0,0,0,0,0,1,23,2,0,"Comedy, Drama, Romance",English,Universal,4
105.0,5.3,263.0,1469959.5,1962688.5,0,0,0,0,0,0,0,0,0,16,2,6,"Comedy, Romance",Cantonese,Other,7
102.0,5.8,201.0,68395326.3,96052729.3,0,0,0,0,0,0,0,0,0,3,0,0,"Comedy, Drama",Cantonese,Other,6
131.0,7.0,33457.0,34774425.7,48387011.4,1,1,17,0,2,1,0,0,0,46,3,17,"Drama, Romance",English,Other,12
97.0,5.8,10270.0,2105223.9,134472.6,0,0,4,1,0,0,0,0,1,49,0,0,Drama,English,Other,7
70.0,5.0,144.0,2372832.0,7617975.1,0,0,0,0,0,0,0,0,0,148,0,0,"Action, Crime, Drama",Japanese,Other,1
91.0,5.7,10410.0,1633970.8,18134678.2,0,0,1,2,0,0,0,0,0,35,1,0,"Horror, Mystery, Thriller",English,United Artists,4
86.0,6.9,2217.0,952636.4,7694424.6,0,0,0,0,0,0,0,0,0,6,0,0,"Comedy, Drama, Fantasy",Other,Other,1
90.0,6.0,305.0,1490481.2,9677402.3,0,0,0,0,0,0,0,0,0,10,0,1,"Comedy, Drama",Spanish,Other,11
91.0,5.0,121.0,21246011.5,28306620.2,0,0,0,0,0,0,0,0,0,6,3,3,Comedy,Cantonese,Other,1
118.0,6.7,57863.0,43072255.0,15599744.0,0,0,0,0,0,0,0,0,0,28,2,1,"Drama, Romance, Sport",English,Other,9
96.0,6.4,304.0,45725857.1,16560815.4,0,0,1,0,0,0,0,0,0,2,0,0,Family,Dutch,Other,11
135.0,6.7,148032.0,132945558.3,92302260.2,2,2,15,2,0,0,0,0,5,109,7,7,"Drama, Fantasy, Thriller",English,Universal,2
107.0,4.3,155.0,155044572.9,107645300.1,0,0,0,0,0,0,0,0,0,1,1,0,Drama,Portuguese,Sony,10
99.0,7.5,4293.0,9117875.8,48387.0,0,0,0,0,0,0,0,0,0,35,0,0,"Action, Adventure, Comedy",Spanish,Other,7
130.0,6.8,29574.0,66424210.6,93598463.8,3,1,0,0,1,2,0,0,0,19,11,13,"Crime, Drama",English,Other,10
100.0,5.5,27213.0,66424210.6,77998719.9,0,0,7,0,0,0,0,0,0,18,2,0,"Comedy, Family, Romance",English,Universal,8
92.0,4.7,409.0,425908.9,605650.0,0,0,0,0,0,0,0,0,0,2,0,0,"Drama, Romance",Other,Other,9
95.0,7.1,1048.0,1216343.9,1385139.0,0,0,0,2,0,0,0,0,0,8,1,1,"Comedy, Drama",Other,Other,10
103.0,5.4,1115.0,4349944.9,5319220.2,0,0,0,0,0,0,0,0,0,15,1,1,"Adventure, Drama, History",Other,Other,9
97.0,6.5,1114.0,3335465.8,4072061.7,0,0,0,0,0,0,0,0,0,7,0,0,"Drama, Horror, Thriller",French,Other,3
90.0,6.4,1579.0,3248495.9,5161281.2,0,0,0,0,0,0,0,0,0,1,0,1,"Drama, Romance",French,Other,6
100.0,6.4,822.0,33.9,12782289.3,0,0,7,1,0,0,0,0,0,16,1,0,Drama,French,Other,10
98.0,6.3,7928.0,177498.6,5459910.4,0,0,6,2,0,0,0,0,0,30,0,0,"Comedy, Drama",English,Other,6
72.0,6.6,290.0,11751148.9,13764033.2,0,0,0,0,0,0,0,0,0,4,0,0,"Drama, Comedy",Other,Other,9
100.0,5.0,368.0,177498.6,5459910.4,0,0,0,0,0,0,0,0,0,11,0,1,"Drama, Romance",French,Other,8
144.0,8.0,547795.0,921011938.4,226683477.3,0,0,7,0,0,0,0,0,0,50,6,7,"Action, Adventure, Thriller",Other,Sony,11
82.0,5.8,513.0,966201456.2,241935056.9,0,0,0,0,0,0,0,0,0,13,0,0,"Comedy, Sport",French,Other,6
125.0,6.1,3407.0,7227501.9,21328777.9,0,0,3,0,0,0,0,0,0,20,2,0,"Adventure, Family, Fantasy",English,Other,11
90.0,5.8,443.0,375627.8,337625.6,0,0,0,0,0,0,0,0,0,5,0,1,"Romance, Comedy",Dutch,Other,2
100.0,4.6,629.0,1802293.6,9962050.1,0,0,0,0,0,0,0,0,0,12,0,0,"Family, Action, Adventure",Dutch,Other,12
90.0,6.2,348.0,12461110.3,17580614.1,0,0,0,0,1,1,0,0,0,14,0,0,Drama,French,Other,11
91.0,3.3,1608.0,1231932.1,23410871.6,0,0,4,0,0,0,0,0,0,56,0,1,"Drama, Fantasy, Romance",English,Other,9
160.0,3.6,125.0,833449.5,29.8,0,0,0,0,0,0,0,0,0,5,0,0,"Drama, Musical",Hindi,Other,9
92.0,5.6,693.0,2390828.0,6091123.2,0,0,0,0,0,0,0,0,0,7,1,1,"Comedy, Drama, Music",Other,Other,11
97.0,4.2,140.0,1394332.5,1394332.5,0,0,1,0,0,0,0,0,0,67,3,0,Action,English,Other,10
104.0,6.5,9609.0,837902.8,3899936.0,0,0,3,2,0,0,0,0,0,6,1,0,"Comedy, Drama",English,Other,6
131.0,5.2,397.0,8532528.5,37096708.7,0,0,0,1,0,0,0,0,0,10,1,1,Drama,English,Other,12
94.0,4.7,122.0,50741.8,346359.1,0,0,0,0,0,0,0,0,0,16,4,0,"Crime, Drama, Mystery",English,Other,2
99.0,7.6,2854.0,331579.0,1159257.1,0,0,0,0,0,0,0,0,0,4,0,0,"Drama, Thriller",Other,Other,2
80.0,8.0,214428.0,322933.3,1129030.3,0,1,0,0,0,0,0,0,0,39,6,4,"Drama, Romance",English,Warner,7
108.0,6.3,2610.0,24948069.9,4211930.9,0,0,0,0,0,0,0,0,0,28,2,3,Drama,French,Other,1
109.0,5.6,121858.0,182397218.4,59677314.0,0,0,0,0,0,0,0,0,0,36,4,8,"Comedy, Crime",English,Sony,10
118.0,6.5,1007.0,187280423.7,61275017.0,0,0,0,0,0,0,0,0,0,2,0,0,"Comedy, Romance",Korean,Other,11
100.0,6.7,2930.0,1067653.0,2943288.8,0,0,5,0,0,0,0,0,0,49,1,1,"Drama, Romance",English,Other,8
122.0,7.7,274187.0,102875435.6,80811974.1,0,0,8,0,0,0,0,0,0,51,5,1,"Action, Crime, Drama",English,Lionsgate,9
110.0,7.1,5630.0,5428635.3,1159257.1,0,0,0,0,0,0,0,0,0,0,0,1,"Crime, Drama",Russian,Other,8
112.0,6.2,18089.0,99425467.0,78101912.5,0,0,0,0,0,0,0,0,0,3,0,0,"Mystery, Sci-Fi, Thriller",German,Other,9
85.0,5.6,26891.0,2580640.6,1129030.3,0,0,0,0,0,0,0,0,0,14,0,0,"Horror, Mystery, Thriller",English,Other,1
87.0,6.5,14714.0,105535991.4,6800504.3,0,0,5,1,1,0,0,0,0,54,0,4,"Animation, Adventure, Comedy",English,Other,5
100.0,6.2,963.0,118277561.6,84683808.2,0,0,0,0,0,0,0,0,0,1,0,0,Comedy,Other,Other,1
101.0,6.0,78901.0,197820167.7,1559974.4,0,0,11,0,0,0,0,0,0,97,1,0,"Drama, Horror, Mystery",English,Twentieth Century Fox,2
98.0,5.2,109.0,210935074.3,49682446.2,0,0,0,0,0,0,0,0,0,3,0,0,Drama,Spanish,Paramount,9
86.0,6.7,18754.0,4462856.6,5177454.7,0,0,0,0,0,0,0,0,0,4,0,0,"Drama, Romance",English,Other,11
107.0,6.3,947.0,623152.1,5117257.1,0,0,0,0,0,0,0,0,0,13,0,5,"Mystery, Thriller",Italian,Other,11
90.0,5.5,123.0,583868.6,3929180.3,0,0,0,0,0,0,0,0,0,1,1,1,Comedy,English,Other,11
133.0,7.5,15468.0,29561994.6,4817713.7,0,0,0,0,0,0,0,0,0,8,0,0,"Comedy, Drama, Music",Other,Other,9
88.0,6.2,3256.0,2837412.5,6918794.3,0,0,0,0,0,0,0,0,0,12,0,5,"Action, Comedy, Crime",Dutch,Other,2
161.0,7.4,8058.0,915717.7,6774181.6,0,0,0,0,0,0,0,0,0,22,1,3,"Action, Drama, Thriller",Hindi,Other,5
98.0,4.1,118.0,10806432.5,7419341.7,0,0,0,0,0,0,0,0,0,25,3,0,"Crime, Drama, Romance",English,Other,10
89.0,5.3,462.0,488692.7,542281.6,0,0,0,0,0,0,0,0,0,0,2,1,"Crime, Drama, Music",Dutch,Other,9
149.0,6.6,379099.0,1145869640.5,188902897.8,1,0,9,1,0,0,0,0,0,70,15,8,"Mystery, Thriller",English,Sony,5
105.0,5.6,57915.0,1197780257.7,194996799.7,0,0,4,0,0,0,0,0,0,72,2,4,"Drama, Horror, Mystery",English,Disney,8
94.0,4.9,175.0,110253158.7,48387011.4,0,0,0,0,0,0,0,0,0,6,2,1,Comedy,Other,Other,12
123.0,6.3,6202.0,9134002.2,19233843.6,0,0,3,0,0,0,0,0,0,52,0,0,"Crime, Drama, Mystery",English,Other,5
113.0,6.6,197.0,348775.7,1656081.5,0,0,0,0,0,0,0,0,0,7,0,0,"Drama, Romance",Italian,Other,9
91.0,6.1,561.0,5694586.7,5168430.6,0,0,0,0,0,0,0,0,0,0,1,4,"Family, Fantasy",Dutch,Other,11
111.0,8.0,595590.0,5187614.5,3921202.7,0,1,11,3,0,0,0,0,2,57,2,3,"Animation, Adventure, Comedy",English,Disney,10
105.0,5.9,605.0,972996590.9,233996159.6,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure, Comedy, Family",Dutch,Other,6
80.0,6.9,2413.0,4629016.8,3704542.3,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Other,Other,3
121.0,5.1,50090.0,120013310.6,210596543.6,0,0,4,1,0,0,0,0,0,48,6,7,"Action, Adventure, Sci-Fi",English,Sony,8
70.0,6.1,210.0,127407226.7,223571007.9,0,0,0,0,0,0,0,0,0,1,0,0,Comedy,Russian,Other,5
92.0,5.0,28892.0,72740167.9,39807239.4,0,0,7,2,0,0,0,0,13,33,20,2,"Comedy, Family",English,Twentieth Century Fox,8
90.0,6.7,1503.0,88418071.4,48387011.4,0,0,0,0,0,0,0,0,0,10,0,0,"Comedy, Romance",French,Other,9
124.0,7.6,74670.0,6481707.9,28299717.8,0,1,9,0,0,0,0,0,2,73,0,5,"Comedy, Drama",English,Other,5
83.0,4.3,17598.0,6624504.2,30224463.6,0,0,6,0,0,0,0,0,0,58,4,4,"Action, Adventure, Comedy",English,Sony,10
100.0,6.5,531.0,473935.4,1414985.9,0,0,0,0,0,0,0,0,0,7,0,0,"Comedy, Drama",Other,Other,1
122.0,5.5,100.0,18375449.8,111079731.6,0,0,0,0,1,1,0,0,0,9,0,0,Drama,Other,Other,10
103.0,5.5,244.0,23393.5,3558604.5,0,0,0,0,0,0,0,0,0,4,0,1,"Thriller, Comedy, Romance",Other,Other,10
93.0,5.6,77267.0,240059853.2,120897854.6,0,0,9,0,0,0,0,0,0,83,4,8,"Adventure, Comedy, Crime",English,MGM,3
95.0,2.9,33207.0,5694335.5,38999359.9,0,0,8,2,0,0,0,0,0,47,3,1,"Action, Adventure, Fantasy",English,Other,1
93.0,5.4,1878.0,247804049.9,101398335.8,0,0,4,0,0,0,0,0,0,55,0,0,"Crime, Mystery, Thriller",English,Other,6
107.0,6.2,117.0,6045153.0,41402038.5,0,0,0,0,0,0,0,0,0,6,0,0,"Crime, Drama",French,Other,2
106.0,6.4,577.0,183512.6,806450.2,0,0,0,0,0,0,0,0,0,4,0,0,"Comedy, Drama",English,Other,1
151.0,7.3,623360.0,1611235516.8,340025216.0,0,0,9,0,0,0,0,0,0,55,5,9,"Action, Adventure, Fantasy",English,Disney,7
108.0,5.2,495.0,1662402022.9,311994879.5,0,0,1,0,0,0,0,0,0,51,0,0,"Comedy, Drama, Music",English,Other,7
125.0,7.6,22710.0,21399750.9,17741904.2,2,2,0,0,0,0,0,0,0,14,3,3,"Crime, Drama",English,Other,1
99.0,6.6,1448.0,21451575.0,17741904.2,0,0,0,1,0,0,0,0,0,17,0,0,"Comedy, Drama, Romance",English,Other,9
155.0,7.3,1116.0,2354291.0,4457743.7,0,0,0,0,0,0,0,0,0,4,0,0,Drama,Spanish,Other,10
87.0,6.2,145.0,2490048.8,2419350.6,0,0,0,0,0,0,0,0,0,13,0,1,Comedy,French,Other,7
114.0,6.0,784.0,551826.2,1656081.5,0,0,0,0,0,0,0,0,0,0,0,0,"Crime, Drama, Thriller",Spanish,Other,6
102.0,5.6,784.0,1666126.1,5645151.3,0,0,6,1,0,0,0,0,0,34,0,0,"Comedy, Romance",English,Other,3
127.0,8.0,51403.0,33611310.0,8064501.9,0,0,0,0,0,0,0,0,0,1,1,0,"Adventure, Comedy, Sci-Fi",Turkish,Other,11
90.0,5.8,25248.0,24312973.2,1559974.4,0,0,0,1,0,0,0,0,0,18,0,0,"Drama, Horror, Mystery",English,Other,1
82.0,6.2,307.0,16639767.4,1656081.5,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Mandarin,Other,12
112.0,6.0,105.0,6233853.6,7452366.9,0,0,0,1,0,0,0,0,0,7,1,0,"War, Drama",Other,Other,6
98.0,7.4,5643.0,3035438.2,7331247.1,0,0,0,0,0,0,0,0,0,8,0,0,"Comedy, Drama, Sport",English,Other,4
138.0,5.3,7004.0,2462819.8,12903203.0,0,0,6,0,0,0,0,0,1,38,14,0,"Comedy, Drama",English,Other,7
125.0,6.5,205715.0,147506645.7,75561159.1,0,1,0,0,0,1,0,0,0,50,1,3,Horror,English,Sony,4
90.0,6.5,369.0,2285571.5,12479795.2,0,0,6,1,0,0,0,0,0,19,0,0,Drama,English,Other,1
95.0,5.8,560.0,162266060.4,80645019.0,0,0,0,0,0,0,0,0,0,2,0,0,"Comedy, Romance, Crime",German,Other,9
95.0,5.6,34398.0,87468439.9,70198847.9,0,0,5,3,0,0,0,0,0,49,2,4,"Comedy, Family, Romance",English,Universal,7
102.0,6.5,75383.0,29701553.7,34319436.7,0,0,17,0,0,0,0,0,0,83,4,0,"Comedy, Drama",English,Paramount,3
92.0,6.4,1711.0,82384770.5,66118887.9,0,0,0,1,0,0,0,0,0,24,0,0,"Biography, Drama, Music",English,Other,8
135.0,6.6,5910.0,19472809.4,31199487.9,3,0,18,0,1,0,0,0,0,31,9,2,"Drama, History, Romance",English,Other,3
97.0,5.4,468.0,6777815.1,26497304.6,0,0,0,0,1,1,0,0,0,2,0,0,Drama,Turkish,Other,10
93.0,6.4,117830.0,58189662.2,34758133.2,0,0,0,0,1,0,0,0,0,10,0,0,Comedy,English,Universal,10
96.0,6.1,131.0,63767434.6,38089875.4,0,0,0,0,0,0,0,0,0,0,0,1,Sci-Fi,Mandarin,Other,4
90.0,6.0,100827.0,167722782.9,29639513.5,0,0,0,2,0,0,0,0,0,20,0,2,Horror,English,MGM,4
117.0,5.8,8924.0,163283329.1,28713240.5,0,3,8,1,0,0,0,0,1,75,3,8,"Drama, Romance",English,Paramount,6
92.0,6.4,2241.0,538255.1,6239897.6,0,0,2,0,0,0,0,0,0,33,0,2,"Drama, Romance",English,Other,1
127.0,7.6,7044.0,149780292.1,24193505.7,0,0,0,0,0,0,0,0,0,6,0,0,"Drama, Mystery, Thriller",English,Other,6
91.0,6.6,7446.0,284505.0,779987.2,0,0,0,2,0,0,0,0,0,67,2,0,"Comedy, Drama",English,Other,11
109.0,6.4,52249.0,98895333.5,41935409.9,0,1,8,0,0,0,0,0,0,68,3,0,"Comedy, Drama, Romance",English,Universal,2
115.0,5.1,65687.0,158171371.7,70198847.9,0,0,7,3,0,0,0,0,0,66,3,5,"Action, Comedy, Crime",English,Warner,3
83.0,5.7,892.0,167916017.9,997142.7,0,0,0,0,0,0,0,0,0,7,0,0,Comedy,Other,Other,10
102.0,5.7,133.0,17741904.2,7741921.8,0,0,0,0,0,0,0,0,0,4,0,0,"Comedy, Drama",Korean,Other,9
94.0,4.2,4553.0,184633.9,5459910.4,0,0,0,2,0,0,0,0,0,0,0,0,Horror,English,Other,7
89.0,6.4,2324.0,924175.8,3089261.8,0,0,0,1,0,0,0,0,0,2,0,0,Drama,English,BBC Films,4
83.0,4.7,498.0,190898.1,64516.0,0,0,0,3,0,0,0,0,0,0,0,0,"Comedy, Horror, Thriller",English,Other,10
112.0,4.8,133.0,1152482.0,66243.3,0,0,0,0,0,0,0,0,0,19,3,6,Comedy,Cantonese,Other,10
109.0,6.9,1030.0,3644651.6,2835587.3,0,0,0,0,0,0,0,0,0,3,0,0,"Adventure, Comedy, Sci-Fi",French,Other,4
95.0,7.1,1734.0,456734.0,5341292.1,0,0,0,0,0,0,0,0,0,8,0,0,Drama,Spanish,Other,10
92.0,4.7,311.0,207487.1,12493990.8,0,0,0,1,0,0,0,0,0,11,0,3,Comedy,French,Other,7
90.0,5.2,4322.0,314896.2,2923835.6,0,0,0,0,0,0,0,0,0,5,0,0,"Comedy, Drama",Other,Other,1
113.0,6.1,170739.0,546927894.2,264475551.5,0,0,21,1,0,0,0,0,0,48,3,1,"Adventure, Family, Fantasy",English,Warner,12
103.0,6.2,113.0,600377753.4,290322068.3,0,0,0,0,0,0,0,0,0,10,3,0,Comedy,French,Other,1
125.0,6.9,3291.0,15947057.3,9404514.3,0,0,0,0,0,0,0,0,0,8,0,0,Thriller,Spanish,Other,6
125.0,6.6,475.0,2314536.2,7662825.1,0,0,0,0,0,0,0,0,0,16,0,0,Drama,French,Other,4
91.0,6.6,92485.0,211835718.6,113341738.7,0,0,7,0,0,0,0,0,0,67,0,0,"Animation, Adventure, Comedy",English,Sony,8
144.0,7.2,4414.0,10969019.4,30982476.9,0,0,26,2,0,0,0,0,11,171,1,0,"Crime, Drama",English,Other,11
90.0,6.9,504.0,226088320.4,120967528.5,0,0,0,0,0,0,0,0,0,3,0,0,Drama,Spanish,Other,9
80.0,3.2,1291.0,28668797.6,40559334.3,0,0,0,0,1,0,0,0,0,6,0,0,Comedy,English,Other,9
123.0,7.0,23393.0,14051680.0,3225800.8,0,0,0,0,0,0,0,0,0,25,1,0,"Action, Crime, Drama",Cantonese,Other,9
116.0,7.6,3136.0,3295263.5,5490166.8,0,0,0,0,0,0,0,0,0,7,1,1,"Crime, Thriller",German,Other,9
140.0,8.1,36185.0,113052213.4,20645124.9,0,0,0,0,0,0,0,0,0,4,1,3,"Action, Drama, War",Korean,Other,2
105.0,7.0,328.0,4435826.3,7922023.9,0,0,0,0,0,0,0,0,0,2,0,0,"Drama, Mystery, Thriller",Japanese,Other,10
78.0,4.6,141.0,1261.9,2484122.3,0,0,0,0,1,1,0,0,0,0,0,0,Comedy,Italian,Other,8
101.0,6.7,97426.0,142126726.3,142003477.3,1,0,6,0,0,0,0,0,2,1,2,1,"Adventure, Drama, Family",English,Warner,12
129.0,5.9,87865.0,156217265.1,155997439.7,0,0,5,0,0,0,0,0,0,27,5,1,"Action, Adventure, Romance",Spanish,Sony,10
119.0,5.5,501.0,229677118.9,120967528.5,0,0,1,0,0,0,0,0,0,12,0,1,"Family, Fantasy",German,Other,9
96.0,6.0,281.0,4144.9,467992.3,0,0,0,0,0,0,0,0,0,31,0,0,Drama,English,Other,5
118.0,6.6,282447.0,574095434.8,109198207.8,0,0,3,0,0,0,0,0,0,27,4,0,"Comedy, Romance",English,Sony,3
96.0,7.0,829.0,579686486.0,109198207.8,0,0,0,0,1,0,0,0,0,28,0,0,"Comedy, Romance",Spanish,Other,2
82.0,3.9,405.0,3971.0,4838701.1,0,0,1,0,0,0,0,0,0,13,1,0,"Action, Adventure, Family",English,Other,1
143.0,5.4,1149.0,3319360.3,33332940.9,0,0,3,0,0,0,0,0,0,32,1,1,"Drama, History, Romance",English,Lionsgate,7
105.0,6.7,15260.0,2767575.6,27202017.3,0,0,1,2,0,0,0,0,0,57,0,1,"Animation, Action, Sci-Fi",English,Other,7
96.0,5.4,503.0,2856856.0,28079539.2,0,0,0,0,0,0,0,0,0,6,2,2,Comedy,Other,Other,1
98.0,5.6,5755.0,402827.5,2778237.4,0,0,0,0,0,0,0,0,0,0,1,1,"Crime, Drama",Spanish,Other,10
114.0,7.1,647.0,1482.2,2484122.3,0,0,0,0,0,0,0,0,0,4,0,0,Drama,English,Other,11
104.0,5.5,6459.0,395495.6,2498754.5,0,1,6,0,0,0,0,0,0,34,2,4,"Drama, Family",English,Other,11
98.0,6.0,945.0,11059640.2,22580605.3,0,0,2,1,0,0,0,0,0,14,1,4,"Comedy, Drama",English,Other,1
