duration,converted_budget,dir_oscar_nomination,writer_oscar_nomination,cast_globe_nomination,BAFTA_act_nom,BAFTA_dir_nom,BAFTA_writer_nom,dir_emmy_nom,writer_emmy_nom,act_emmy_nom,actors_films_before,director_films_before,writers_films_before,genre,language,production_company,month_published,revenue_cluster
133.0,83827282.5,0,0,10,1,0,0,4,4,1,48,1,1,"Drama, Romance",English,Sony,9,2
95.0,8228128.3,0,0,0,0,0,0,0,0,0,29,5,2,"Comedy, Crime",French,Other,12,0
90.0,84899153.5,0,0,2,0,0,0,0,0,0,10,0,0,Comedy,English,Other,3,2
98.0,5583372.8,0,0,0,0,0,0,0,0,0,2,0,0,Drama,German,Other,6,0
100.0,6771830.9,0,0,6,1,0,0,0,0,0,8,1,0,"Drama, Family, Musical",English,Other,1,0
89.0,9940243.4,0,0,3,0,0,0,0,0,0,99,2,2,"Crime, Drama",English,Other,10,3
101.0,7074.9,0,0,2,1,0,0,0,0,0,57,4,0,"Crime, Mystery, Thriller",English,Sony,2,2
107.0,49524506.2,0,0,0,0,0,0,0,0,0,15,0,1,"Crime, Drama, Mystery",English,Other,2,2
124.0,23508937.9,0,0,0,0,0,0,0,0,0,3,3,2,"Action, Biography, Drama",Mandarin,Other,12,0
93.0,3526340.7,0,0,0,0,0,0,0,0,0,8,0,1,"Biography, Drama",French,Other,11,1
80.0,24179570.9,0,0,0,0,0,0,0,0,0,0,0,0,"Animation, Family, Fantasy",French,Other,12,0
108.0,40630985.4,0,0,0,0,0,0,0,0,0,26,0,0,"Adventure, Drama, Thriller",English,Universal,2,2
84.0,44079258.6,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Spanish,Other,7,2
99.0,21300521.6,0,0,5,0,0,0,0,0,2,53,0,1,"Comedy, Romance",English,Twentieth Century Fox,1,2
115.0,22039629.3,0,0,0,0,0,0,0,0,0,15,0,0,Thriller,German,Other,5,2
64.0,779987.2,0,0,0,0,0,0,0,0,0,1,0,0,Comedy,Japanese,Other,10,1
96.0,3907103.0,0,0,0,0,0,0,0,0,0,5,0,1,"Comedy, Drama, Family",Other,Other,10,1
90.0,734654.3,0,0,0,0,0,0,0,0,0,1,0,0,"Drama, Thriller",Portuguese,Other,11,1
97.0,11319887.1,0,0,11,1,0,0,0,0,1,119,0,0,"Comedy, Romance",English,Other,11,3
112.0,19616274.1,0,0,9,0,0,0,0,0,3,94,0,1,"Action, Drama, Thriller",English,Other,6,2
102.0,11319887.1,0,0,0,0,0,0,0,0,0,38,3,1,"Action, Drama, History",Mandarin,Other,4,0
75.0,52892811.4,0,0,0,0,0,0,0,0,0,0,0,0,"Animation, Action, Horror",Spanish,Other,5,2
114.0,1511223.2,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Crime, Drama",Other,Other,10,1
107.0,14149858.9,0,0,10,0,0,0,0,0,0,122,0,1,"Action, Comedy, Thriller",English,Other,6,1
84.0,7346543.1,0,0,0,0,0,0,0,0,0,1,0,0,Horror,English,Other,10,1
126.0,26447555.2,0,2,2,0,0,0,0,0,0,47,3,35,"Horror, Sci-Fi",English,Dimension Films,7,2
94.0,7346543.1,0,0,1,0,0,0,0,0,0,12,0,0,"Crime, Drama, Sci-Fi",French,Gaumont,10,1
88.0,23539528.9,0,0,15,0,0,0,0,0,2,78,1,0,"Animation, Adventure, Family",English,Other,5,2
101.0,15424210.1,0,0,4,2,0,0,0,0,2,34,0,2,Comedy,English,Other,2,2
89.0,105785622.8,0,0,6,1,0,0,0,0,0,0,0,0,"Horror, Thriller",English,Other,2,0
145.0,33794098.2,0,0,0,0,0,0,0,0,0,4,1,0,"Action, Crime, Drama",English,Other,4,2
80.0,10083631.8,0,0,1,0,0,0,0,0,0,21,0,1,"Animation, Adventure, Family",English,Other,11,0
100.0,4.4,0,0,0,0,0,0,0,0,0,5,1,0,Drama,Turkish,Other,3,1
100.0,2122478.8,0,0,0,0,0,0,0,0,0,2,0,0,Drama,Spanish,Other,9,3
97.0,3213379.2,0,0,0,0,0,0,0,0,0,19,0,1,"Comedy, Drama",English,Other,1,0
90.0,2252691.2,0,0,0,1,0,0,0,0,0,19,0,0,"Drama, Family, Fantasy",Spanish,Other,12,1
93.0,14693086.2,0,0,1,0,0,0,0,0,0,66,0,0,"Comedy, Romance",English,Millennium Films,1,1
118.0,2190211.7,0,0,0,0,0,0,0,0,0,15,1,1,Drama,Italian,Other,10,1
87.0,13223777.6,0,0,14,0,0,0,0,0,0,27,0,0,"Comedy, Drama",English,Other,11,1
105.0,2789173.4,0,0,0,0,0,0,0,0,0,17,0,0,Adventure,Dutch,Other,11,1
120.0,13223777.6,0,0,0,0,0,0,0,0,0,5,0,1,"Comedy, Drama, Romance",Hindi,Other,4,1
155.0,5947815.7,0,0,0,0,0,0,0,0,0,448,1,1,"Action, Drama",Other,Other,1,0
96.0,52354478.0,1,4,16,0,2,2,0,0,0,104,24,23,"Comedy, Crime, Drama",English,Universal,10,2
88.0,54364418.9,0,0,0,0,0,0,0,0,0,28,0,0,Comedy,French,Other,10,2
131.0,21224788.4,0,0,3,0,0,0,0,0,2,61,6,0,"Drama, Thriller, War",English,Other,8,2
86.0,21224788.4,0,0,2,2,0,0,0,0,0,44,0,0,"Crime, Drama, Horror",English,Other,3,2
88.0,8815851.7,0,0,0,1,0,0,0,0,0,13,0,0,"Comedy, Drama",French,Other,9,1
100.0,1762253.0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Sci-Fi",Italian,Other,10,1
116.0,3173568.7,0,0,0,0,0,0,0,0,0,1,0,2,"Comedy, Sport",Korean,Other,8,1
88.0,9495642.3,0,0,1,0,0,0,0,0,0,16,0,0,Drama,Other,Other,9,1
96.0,4986927.4,0,0,0,0,0,0,0,0,0,1,1,1,Drama,French,Other,3,1
101.0,26545306.1,0,0,5,0,0,0,0,0,2,85,2,3,"Comedy, Drama, Romance",English,Other,9,2
81.0,26980660.7,0,2,1,0,0,0,4,0,0,10,1,3,Comedy,English,Universal,7,2
125.0,56599435.7,0,0,2,0,0,0,0,0,0,45,10,0,"Drama, War",English,Other,4,0
88.0,59429407.5,0,0,0,0,0,0,0,0,0,25,1,1,"Drama, Romance",English,Other,12,2
104.0,58772344.8,0,0,0,0,0,0,0,0,0,17,2,2,"Comedy, Mystery",French,Other,10,0
110.0,1763170.3,0,0,0,0,0,0,0,0,0,9,0,0,"Crime, Drama, Mystery",Korean,Other,10,0
93.0,14693086.2,0,0,0,4,0,0,0,0,0,27,2,2,"Horror, Mystery, Thriller",English,Other,10,2
104.0,14693086.2,0,0,0,0,0,0,0,0,0,6,1,0,Drama,Finnish,Other,2,2
110.0,3476585.2,0,0,0,0,0,0,0,0,0,12,1,1,"Drama, Thriller",Finnish,Other,10,1
110.0,9764918.7,0,0,0,0,0,0,0,0,0,15,2,3,"Drama, Romance",Italian,Medusa,2,0
88.0,4.5,0,0,1,0,0,0,0,0,0,19,2,0,"Action, Comedy, Drama",Other,Other,3,1
94.0,1175446.9,0,0,0,0,1,0,0,0,0,1,0,0,"Drama, Romance",Mandarin,Other,3,1
102.0,5742648.1,0,0,0,0,0,0,0,0,0,6,0,0,"Comedy, Fantasy, Musical",Korean,Other,9,1
90.0,6611888.8,0,0,0,0,0,0,0,0,0,3,1,0,Horror,Japanese,Other,3,1
92.0,51425801.7,2,0,27,1,0,0,0,0,0,82,6,1,"Crime, Drama, Mystery",English,MGM,11,2
108.0,48958511.9,0,0,0,0,0,0,0,0,0,8,0,0,Drama,Other,Other,2,2
100.0,52892811.4,0,0,0,0,0,0,0,0,0,2,1,2,"Action, Crime",Korean,Other,10,2
96.0,25560625.9,0,0,1,0,0,0,0,0,0,33,4,6,"Action, Crime, Thriller",English,Other,2,0
78.0,73465431.0,0,0,0,0,0,0,0,0,0,2,0,0,"Adventure, Comedy, Thriller",English,Other,1,0
138.0,3324691.0,0,0,0,0,0,0,0,0,0,14,0,0,"Drama, History",Other,Other,10,1
134.0,49524506.2,2,0,0,1,1,0,1,0,0,31,18,2,"Biography, Drama, History",Spanish,Other,1,0
105.0,41913641.3,0,0,13,0,0,0,0,0,0,17,5,6,"Adventure, Comedy, Drama",English,Lionsgate,6,2
90.0,44079258.6,0,0,0,0,0,1,0,0,0,10,0,0,"Comedy, Drama",Other,Other,7,1
97.0,42601043.2,0,0,0,0,0,0,0,0,0,42,1,0,"Action, Drama, Thriller",English,Other,9,2
89.0,11319887.1,0,0,0,0,0,0,0,0,0,15,0,0,Family,English,Other,9,1
90.0,28400695.5,0,0,2,0,0,0,0,0,1,58,1,1,"Crime, Drama, Mystery",English,Other,2,1
98.0,230525026.9,0,0,3,0,0,0,0,0,6,49,2,5,"Animation, Action, Adventure",English,Universal,3,2
94.0,28400695.5,0,0,19,0,0,0,0,0,12,82,0,2,"Animation, Action, Comedy",English,Universal,4,1
93.0,230525026.9,0,0,26,0,0,0,0,0,5,112,3,3,"Animation, Adventure, Comedy",English,Universal,7,2
71.0,495634490.2,0,0,0,0,1,0,0,0,0,3,1,0,Comedy,Turkish,Other,4,2
142.0,233472672.2,0,0,0,0,0,0,0,0,0,14,0,0,"Crime, Drama",Hindi,Other,1,2
100.0,734654.3,0,0,2,0,0,0,0,0,0,30,1,0,"Comedy, Romance",English,Other,7,3
98.0,16979830.7,0,0,2,1,0,0,0,0,0,46,0,0,"Drama, Fantasy, Sci-Fi",English,Other,2,1
95.0,11754469.0,0,0,0,0,0,0,0,0,0,19,9,4,"Comedy, Crime",English,Other,1,1
85.0,8520208.6,0,0,1,0,0,0,0,0,0,21,0,0,"Horror, Thriller",English,Other,1,1
106.0,9067339.1,0,0,0,0,0,0,0,0,0,2,0,0,"Action, Drama",Russian,Other,9,1
88.0,36732715.5,0,0,9,0,0,0,0,0,0,119,13,0,"Crime, Mystery, Thriller",English,Millennium Films,1,0
118.0,35374647.3,0,0,0,0,0,0,0,0,0,34,8,3,"Drama, Fantasy, Horror",Cantonese,Other,6,0
117.0,11786288.6,3,3,5,0,1,4,0,0,1,10,10,7,"Drama, Romance",English,Other,6,1
94.0,1469308.6,0,0,0,0,0,0,0,0,0,0,0,0,"Crime, Drama, Musical",Spanish,Other,10,3
90.0,1414985.9,0,0,0,1,0,0,0,0,0,25,1,4,"Drama, Horror, Mystery",English,Other,5,1
105.0,17631703.4,0,0,0,1,0,0,0,0,0,20,0,0,"Crime, Drama, Mystery",English,Other,7,0
167.0,7346543.1,0,0,0,0,0,0,0,0,0,23,0,0,Action,Other,Other,5,1
90.0,17631703.4,0,0,0,0,0,0,0,0,0,2,0,0,"Action, Drama",Other,Other,1,0
111.0,35500869.3,0,0,11,3,0,0,0,0,1,88,1,2,Drama,English,Dimension Films,1,1
124.0,47017875.8,0,0,0,0,0,0,0,0,0,12,0,0,"Crime, Drama, Mystery",Hindi,Other,5,0
86.0,4533.7,0,0,0,0,0,0,0,0,0,0,0,0,Drama,French,Other,1,3
109.0,25560625.9,0,0,12,0,0,0,0,0,2,85,0,2,"Drama, Romance",English,Universal,10,0
96.0,14149858.9,0,0,0,0,0,0,0,0,0,46,2,4,"Horror, Mystery, Thriller",English,Other,7,1
93.0,25469746.1,0,0,3,0,0,0,0,0,0,55,0,0,Drama,English,Other,10,0
89.0,13971213.8,0,0,4,0,0,0,0,0,2,39,0,0,Drama,English,Other,1,1
86.0,2470863.2,0,0,1,0,0,0,0,0,0,3,0,0,"Comedy, Romance",Other,Other,2,1
93.0,6611888.8,0,0,0,1,0,0,0,0,0,5,0,1,"Drama, Horror, Thriller",English,Sony,1,1
107.0,5790940.3,0,0,7,0,0,0,0,0,0,60,2,1,"Drama, Romance, War",English,Other,3,1
95.0,4407925.9,0,0,4,5,0,0,0,0,0,40,0,0,Drama,French,Other,6,1
84.0,22039629.3,0,0,0,0,0,0,0,0,0,12,6,6,Drama,Korean,Other,4,0
89.0,42601043.2,0,0,13,3,0,0,0,0,1,36,4,1,"Comedy, Romance",English,Twentieth Century Fox,1,2
96.0,502.5,0,0,2,0,0,0,0,0,0,38,3,1,"Biography, Drama, History",English,Other,7,3
115.0,44079258.6,0,0,0,0,0,0,0,0,0,37,7,6,"Drama, Thriller",French,Other,8,2
139.0,11319887.1,0,0,0,0,0,0,0,0,0,19,0,0,"Action, Adventure, Western",Korean,Other,2,2
119.0,5877234.5,0,0,0,0,2,1,0,0,0,6,1,2,"Action, Biography, Crime",English,Other,9,1
95.0,5877234.5,0,0,0,0,1,0,0,0,0,2,0,0,"Comedy, Romance",Mandarin,Other,2,1
85.0,1061239.4,0,0,1,0,0,0,0,0,0,40,0,0,"Comedy, Horror",English,Other,10,3
94.0,6498259.7,0,0,0,0,0,0,0,0,0,5,0,0,"Action, Crime",Korean,Other,9,3
120.0,2840069.5,0,0,0,0,0,0,0,0,0,34,0,0,Drama,English,Other,6,3
89.0,6606348.5,0,0,0,2,0,0,0,0,0,35,0,0,Western,English,Other,6,3
169.0,238843436.3,2,2,4,1,0,0,0,0,1,44,8,9,"Adventure, Family, Fantasy",English,MGM,12,2
144.0,8489915.4,0,0,1,0,1,0,0,0,0,46,0,2,"Crime, Drama, Thriller",English,Other,3,1
85.0,367327154.9,0,0,0,0,0,0,0,0,0,3,0,0,Drama,English,Other,11,2
121.0,7721253.7,0,1,6,0,0,0,0,0,6,126,0,6,"Biography, Drama, Music",English,Other,7,1
90.0,14149858.9,0,0,1,0,0,0,0,0,0,3,0,0,Family,English,Other,1,0
99.0,1511223.2,0,0,0,0,0,0,0,0,0,7,1,1,Drama,Korean,Other,10,3
119.0,16162394.8,0,0,1,0,0,0,0,0,0,6,0,0,"Biography, Drama",English,Other,10,0
103.0,3385915.5,0,0,0,0,0,0,0,0,0,53,0,3,"Horror, Mystery, Sci-Fi",English,Morgan Creek Entertainment,12,0
89.0,52892811.4,0,0,0,0,0,0,0,0,0,0,0,0,"Horror, Thriller",Other,Other,4,0
113.0,22039629.3,0,0,0,0,0,0,0,0,0,9,2,3,"Comedy, Drama",English,Lionsgate,10,2
94.0,22039629.3,0,0,2,0,0,0,0,0,0,22,1,3,Comedy,English,Other,1,2
121.0,5583372.8,0,0,0,0,0,0,0,0,0,19,12,3,"Action, Western",English,Other,9,0
93.0,5376946.4,0,0,0,0,0,0,0,0,0,35,0,0,"Drama, Horror, Thriller",English,Gaumont,1,0
118.0,3673271.5,0,0,0,0,0,0,0,0,0,11,3,1,"Comedy, Drama",Russian,Other,8,0
90.0,3673271.5,0,0,0,0,0,0,0,0,0,7,0,0,"Drama, Horror, Mystery",Spanish,Other,10,0
120.0,14693086.2,0,0,0,0,0,0,0,0,0,9,0,2,Comedy,Japanese,Other,6,0
86.0,220396.3,0,0,0,0,0,0,0,0,0,1,0,0,"Drama, Music, Romance",English,Other,3,0
101.0,235089.4,0,0,0,1,0,0,0,0,0,22,0,0,Drama,Hindi,Other,8,0
95.0,14149858.9,0,0,0,0,1,0,0,0,0,4,0,0,Horror,English,Other,4,1
112.0,2720201.7,0,0,0,0,0,0,0,0,0,4,1,1,"Comedy, Romance",French,Other,12,3
107.0,2722810.9,0,0,0,0,0,0,0,0,0,16,1,0,"Biography, Drama, Music",Finnish,Other,9,1
83.0,35500.9,0,0,0,0,0,0,0,0,0,16,0,0,"Comedy, Sci-Fi",English,BBC Films,4,3
92.0,2714739.5,0,0,0,1,0,0,0,0,0,6,1,1,Drama,Other,Other,9,3
111.0,2829971.8,0,0,4,0,0,0,0,0,0,35,2,3,"Action, Comedy, Crime",English,Sony,9,2
102.0,3967133.3,0,0,0,0,0,0,0,0,0,5,0,0,"Comedy, Drama",Other,Other,4,3
105.0,40803025.9,0,0,0,1,0,0,0,0,0,0,0,0,Comedy,Other,Other,11,2
98.0,254697460.5,0,3,5,0,0,0,0,0,1,26,2,5,"Animation, Adventure, Family",English,Other,7,2
98.0,264475551.5,0,0,0,0,0,0,0,0,0,5,0,0,Drama,Hindi,Other,1,2
129.0,14149858.9,0,0,0,0,0,0,0,0,0,13,4,4,"Crime, Drama, Thriller",Japanese,Other,2,0
88.0,28400695.5,0,0,2,0,0,0,0,0,0,108,2,0,"Action, Crime, Thriller",English,Sony,1,0
93.0,223307.5,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Adventure, Comedy",Other,Other,3,0
84.0,28400695.5,0,0,0,0,0,0,0,0,1,55,1,0,"Comedy, Drama, Music",English,Paramount,5,0
127.0,227205.6,1,0,2,0,1,0,0,0,0,30,3,3,"Drama, Romance, Thriller",Spanish,Universal,8,0
87.0,2059324.1,0,0,0,1,0,0,0,0,0,12,0,0,"Comedy, Drama, Romance",English,Other,6,3
95.0,27202017.3,0,0,0,0,0,0,0,0,0,6,0,0,"Comedy, Romance",Russian,Other,12,0
126.0,2203962.9,0,0,0,0,0,0,0,0,0,47,3,2,"Action, Drama, History",Mandarin,Other,11,2
78.0,58772344.8,0,0,0,0,0,0,0,0,0,0,0,0,Drama,English,Other,3,3
110.0,3537.5,0,0,1,1,0,0,0,0,0,36,4,1,"Comedy, Drama",English,Other,9,3
94.0,17687323.6,0,0,1,0,0,0,0,0,0,9,1,1,"Drama, War",English,Paramount,9,2
95.0,7346543.1,0,0,0,0,0,0,0,0,0,0,3,0,Horror,English,Other,10,0
96.0,18366357.7,0,0,0,0,0,0,0,0,0,4,0,0,"Crime, Horror",English,Other,9,0
86.0,7074.9,0,0,0,0,1,0,0,0,0,44,0,0,"Comedy, Drama",English,Other,3,3
97.0,20956820.6,0,0,4,1,0,0,0,0,1,105,3,1,"Crime, Drama, Thriller",English,Other,5,1
109.0,21224788.4,0,0,0,0,0,0,0,0,0,5,0,0,"Biography, Drama, Music",German,Other,2,1
91.0,8382728.3,0,0,5,2,0,0,0,0,3,36,0,0,"Animation, Comedy, Sci-Fi",English,Other,10,3
136.0,8815851.7,0,0,0,0,0,0,0,0,0,10,1,2,Drama,Japanese,Other,9,3
85.0,297147.0,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy, Horror",English,Other,4,1
94.0,20570320.7,0,0,0,1,0,0,0,0,0,23,0,1,"Comedy, Family, Fantasy",English,Other,8,3
84.0,20570320.7,0,0,0,0,0,0,0,0,0,1,9,0,"Action, Horror, Western",English,Other,9,3
104.0,28299717.8,0,1,25,2,1,1,0,0,0,85,1,10,"Drama, Mystery",English,Other,2,2
110.0,228480677.3,0,0,7,0,0,0,0,0,0,95,4,5,"Action, Adventure, Drama",English,Other,7,2
81.0,29386172.4,0,0,0,1,0,0,0,0,0,0,0,0,"Comedy, Drama, Music",Portuguese,Other,6,2
115.0,264475551.5,0,0,0,0,0,0,0,0,0,33,1,1,Thriller,French,Other,12,2
130.0,9950082.1,0,0,0,0,0,0,0,0,0,13,1,1,"Action, Drama, History",Other,Other,3,0
100.0,3119500.6,0,0,0,0,0,0,0,0,0,17,0,0,"Comedy, Drama, Romance",Dutch,Other,4,0
93.0,9197408.3,0,0,0,0,0,0,0,0,0,1,0,0,"Drama, Romance, War",English,Other,11,3
115.0,3537464.7,0,0,0,0,0,0,0,0,0,4,1,2,"Drama, Romance, War",Finnish,Other,8,1
137.0,734654.3,0,0,0,0,0,0,0,0,0,20,0,0,"Crime, Drama, Mystery",Hindi,Other,9,1
125.0,5659943.6,0,0,0,1,0,0,0,0,0,20,0,0,"Crime, Drama, Thriller",French,Other,3,0
94.0,6171096.2,0,0,0,2,0,0,0,0,0,21,0,1,"Drama, Horror, Thriller",English,Other,10,1
89.0,1536833.5,0,0,0,0,0,0,0,0,0,12,0,0,"Action, Horror, Sci-Fi",English,Other,5,1
103.0,3154751.3,0,0,0,0,0,0,0,0,0,8,0,0,Drama,English,Other,2,3
117.0,575686.7,0,0,0,0,0,1,0,0,0,3,0,1,"Drama, Romance, War",Mandarin,Other,12,0
113.0,26980660.7,0,0,7,0,0,0,0,0,0,93,2,3,"Crime, Drama",English,Warner,7,0
163.0,36732715.5,0,0,0,0,0,0,0,0,0,13,0,0,Action,Other,Other,3,1
107.0,3778058.0,0,0,2,0,0,0,0,0,0,25,0,0,Drama,English,Other,11,1
146.0,342322401.4,0,0,14,0,0,1,0,0,1,54,2,14,"Adventure, Family, Fantasy",English,Warner,11,2
93.0,367327154.9,0,0,0,1,0,0,0,0,1,18,2,1,"Action, Drama, Thriller",English,Other,11,2
88.0,28299717.8,0,0,0,0,0,0,0,0,0,9,0,4,"Horror, Mystery",English,Sony,6,2
114.0,282997.2,0,0,0,0,0,0,0,0,0,12,0,0,Drama,French,Other,11,0
118.0,5337987.6,0,0,0,0,0,0,0,0,0,7,1,0,"Crime, Drama, Mystery",Other,Other,10,0
92.0,8348416.8,0,0,0,0,0,0,0,0,0,23,0,0,"Action, Drama, Mystery",French,Other,3,0
95.0,5921716.0,0,0,0,0,0,0,0,0,0,36,0,2,"Drama, Sci-Fi",French,Other,9,0
90.0,3103100.3,0,0,1,0,0,0,0,0,0,4,1,4,Family,Dutch,Other,10,0
125.0,12046632.3,0,0,1,0,0,0,0,0,0,38,2,2,"Biography, Drama, Sport",English,Other,5,1
100.0,4231424.9,0,0,0,2,0,0,0,0,0,9,0,0,Drama,Italian,Other,3,1
95.0,734654.3,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Musical",English,Other,2,3
110.0,14200347.7,1,0,0,2,0,0,0,0,0,19,0,0,Drama,English,Lionsgate,1,2
86.0,13543661.8,0,0,0,0,0,0,0,0,0,0,0,0,Action,English,Other,8,2
98.0,707492.9,0,0,1,0,0,0,0,0,0,9,1,0,Drama,Other,Other,10,3
115.0,12027380.1,0,0,0,0,0,0,0,0,0,2,0,0,"Action, Comedy, Romance",Japanese,Other,5,0
115.0,13259782.4,0,0,1,0,0,0,0,0,0,1,0,0,"Horror, Mystery, Thriller",Japanese,Other,8,3
104.0,3095746.3,0,0,0,0,0,0,0,0,0,38,7,12,Comedy,Italian,Medusa,12,3
107.0,3232479.0,0,0,0,0,1,1,0,0,0,21,0,0,"Action, Adventure, Mystery",Other,Other,10,1
88.0,1344236.6,0,0,0,0,0,0,0,0,0,10,0,0,Thriller,Other,Other,9,3
102.0,1414985.9,0,0,1,0,0,0,0,0,0,37,0,0,Drama,English,Other,2,3
97.0,4421026.1,0,0,0,0,0,0,0,0,0,10,1,0,"Action, Comedy, Drama",Other,Other,2,1
106.0,1469308.6,0,0,0,1,0,0,0,0,0,2,2,1,"Comedy, Fantasy",Portuguese,Other,9,1
102.0,1367144.8,0,0,0,0,0,0,0,0,0,4,0,0,"Comedy, Musical",Other,Other,2,1
95.0,1131988.7,0,0,0,0,0,0,0,0,0,0,0,0,"Horror, Mystery, Thriller",English,Other,6,1
91.0,1725444.9,0,0,14,0,0,0,0,0,0,70,2,2,Drama,English,Other,2,0
100.0,7346543.1,0,0,0,0,2,1,0,0,0,2,0,0,Drama,German,Other,5,0
93.0,35374647.3,0,0,3,0,0,0,0,0,0,62,1,29,"Action, Thriller",English,EuropaCorp,9,2
93.0,36732715.5,0,0,0,0,0,1,0,0,0,2,1,1,"Drama, History, Horror",Other,Other,7,2
90.0,7346543.1,0,0,0,0,0,0,0,0,0,0,18,9,"Crime, Thriller, War",English,Other,3,1
90.0,6985606.9,0,0,0,0,0,0,0,0,0,8,0,0,"Mystery, Romance",Russian,Other,9,1
88.0,2759222.5,0,0,0,0,0,0,0,0,0,4,0,0,"Drama, Romance",English,Other,3,1
117.0,7346543.1,0,0,0,0,0,0,0,0,1,45,2,4,"Comedy, Drama, Romance",English,Other,11,1
95.0,4798845.4,0,0,0,0,0,0,0,0,0,23,2,0,"Action, Adventure, Drama",Other,Other,4,1
103.0,209568206.3,1,1,0,0,0,0,0,0,0,13,8,9,"Action, Adventure, Family",English,Paramount,8,2
90.0,199036196.9,0,0,0,0,0,0,0,0,0,88,2,10,"Comedy, Crime, Thriller",English,Other,4,2
95.0,26538159.6,0,0,1,3,0,0,0,0,0,50,3,2,Horror,English,Other,10,2
95.0,1973642.8,0,0,0,0,0,0,0,0,0,1,0,0,Drama,English,Other,7,3
120.0,28299717.8,0,0,0,0,0,0,0,0,0,8,4,4,Drama,Japanese,Other,9,2
104.0,21790782.7,0,0,4,0,0,0,0,0,0,43,0,0,"Drama, Mystery, Thriller",English,Other,1,0
101.0,5588485.5,0,0,7,0,1,0,0,0,0,28,5,23,"Animation, Adventure, Family",English,EuropaCorp,10,0
107.0,110908372.5,0,0,7,0,1,0,0,0,0,46,6,23,"Animation, Adventure, Family",English,EuropaCorp,12,2
87.0,99332009.6,0,0,0,0,0,0,0,0,0,0,1,8,"Drama, Fantasy",Russian,Other,10,3
98.0,123103772.6,0,0,1,0,0,0,0,0,0,7,1,0,"Comedy, Drama",Dutch,Other,4,1
88.0,2122478.8,0,0,0,0,0,0,0,0,0,13,3,4,"Comedy, Drama, Family",Cantonese,Sony,1,2
102.0,1224301.9,0,0,0,0,0,0,0,0,0,2,0,1,"Drama, Horror, Mystery",Other,Other,3,1
90.0,734654.3,0,0,0,0,0,0,0,0,0,1,0,0,"Drama, Fantasy, Mystery",Turkish,Other,11,2
96.0,2383258.2,0,0,0,0,0,0,0,0,0,15,0,0,"Comedy, Drama",Finnish,Other,12,1
99.0,1420253.3,0,0,0,0,0,0,0,0,0,11,1,1,"Adventure, Drama",Spanish,Other,10,1
106.0,9870008.9,0,0,0,0,0,0,0,0,0,23,0,1,"Action, Crime, Drama",French,Other,12,0
107.0,130178702.1,0,0,3,0,0,0,1,1,1,57,3,1,"Action, Comedy, War",English,Universal,9,2
95.0,707492.9,0,0,0,0,0,0,0,0,0,22,0,2,"Drama, Music, Romance",English,Other,1,1
97.0,130178702.1,0,0,0,0,0,0,0,0,0,7,0,0,"Horror, Thriller",English,Other,1,2
92.0,1578833.8,0,0,0,0,0,0,0,0,0,9,0,0,Drama,Korean,Other,4,3
90.0,2623011.5,0,0,0,0,0,0,0,0,0,14,3,3,"Comedy, Drama",Finnish,Other,9,1
155.0,2183964.2,0,0,0,0,0,0,0,0,0,6,0,0,"Action, Drama",Other,Other,8,1
80.0,22445535.5,0,0,2,0,0,0,0,0,0,18,0,0,"Animation, Action, Adventure",French,Other,3,0
100.0,153683351.3,0,0,11,0,0,0,0,0,0,81,10,6,"Action, Mystery, Thriller",English,Sony,8,2
90.0,16979830.7,0,0,0,2,0,0,0,0,0,1,0,0,Comedy,English,Other,9,0
106.0,155648448.1,0,0,0,0,0,0,0,0,0,18,0,2,"Comedy, Drama, Romance",Other,Other,9,2
89.0,323247.9,0,0,3,0,0,0,0,0,0,25,0,0,Drama,English,Other,1,3
93.0,43339717.8,0,0,3,0,0,0,0,0,0,59,1,0,"Action, Drama, Mystery",English,Lionsgate,4,1
137.0,47017875.8,0,0,0,0,0,0,0,0,0,12,0,0,"Comedy, Romance",Japanese,Other,1,2
96.0,168970.5,0,0,0,0,0,0,0,0,0,7,0,1,Drama,Italian,Other,6,1
102.0,881585.2,0,0,0,0,0,0,0,0,0,0,0,0,"Crime, Fantasy, Thriller",Other,Other,4,3
108.0,18162577.9,1,0,7,0,0,0,0,0,0,90,4,0,"Drama, Thriller",English,Twentieth Century Fox,1,2
110.0,28299717.8,0,0,5,1,0,0,0,0,0,79,6,3,"Crime, Drama, Thriller",English,Sony,12,2
115.0,18162577.9,1,1,4,0,0,0,0,0,1,31,4,11,"Action, Drama, Thriller",English,Universal,3,2
169.0,35383275.3,0,0,0,0,0,0,0,0,0,8,0,1,"Drama, Romance",Other,Other,10,0
136.0,132690797.9,0,3,22,0,0,0,0,0,2,83,1,11,"Action, Sci-Fi",English,Sony,7,2
102.0,1394614.5,0,0,0,1,0,0,0,0,0,2,0,1,"Comedy, Drama, Romance",Other,Other,1,3
100.0,315901353.2,0,0,0,0,0,0,0,0,0,12,2,4,Comedy,Dutch,Other,12,2
120.0,792392.1,0,0,0,0,0,0,0,0,0,34,1,0,"Drama, Music, Musical",French,Other,9,1
