LOCATION;Country;Subject.1;Measure.1;FREQUENCY;Frequency.1;TIME;Time.1;Reference Period Code;Value
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q1;Q1-2007;2015_100;7574636
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q2;Q2-2007;2015_100;7725142
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q3;Q3-2007;2015_100;7776955
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q4;Q4-2007;2015_100;7915125
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q1;Q1-2008;2015_100;8097705
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q2;Q2-2008;2015_100;8248211
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q3;Q3-2008;2015_100;826795
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q4;Q4-2008;2015_100;8250678
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2009-Q1;Q1-2009;2015_100;8341969
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2009-Q2;Q2-2009;2015_100;8544288
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2009-Q3;Q3-2009;2015_100;8682458
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2009-Q4;Q4-2009;2015_100;867999
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2010-Q1;Q1-2010;2015_100;8842832
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2010-Q2;Q2-2010;2015_100;900074
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2010-Q3;Q3-2010;2015_100;9013077
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2010-Q4;Q4-2010;2015_100;9055021
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2011-Q1;Q1-2011;2015_100;9215396
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2011-Q2;Q2-2011;2015_100;9363435
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2011-Q3;Q3-2011;2015_100;9319023
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2011-Q4;Q4-2011;2015_100;9425117
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2012-Q1;Q1-2012;2015_100;9731063
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2012-Q2;Q2-2012;2015_100;9876634
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2012-Q3;Q3-2012;2015_100;9891438
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2012-Q4;Q4-2012;2015_100;9933382
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2013-Q1;Q1-2013;2015_100;1001727
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2013-Q2;Q2-2013;2015_100;1005428
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2013-Q3;Q3-2013;2015_100;1003701
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2013-Q4;Q4-2013;2015_100;100074
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q1;Q1-2014;2015_100;1001974
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q2;Q2-2014;2015_100;1003701
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q3;Q3-2014;2015_100;1002961
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q4;Q4-2014;2015_100;9938317
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q1;Q1-2015;2015_100;9913644
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q2;Q2-2015;2015_100;1006168
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q3;Q3-2015;2015_100;1003454
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q4;Q4-2015;2015_100;9990131
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2016-Q1;Q1-2016;2015_100;9948186
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2016-Q2;Q2-2016;2015_100;1005675
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2016-Q3;Q3-2016;2015_100;1003948
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2016-Q4;Q4-2016;2015_100;101135
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2017-Q1;Q1-2017;2015_100;1020725
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2017-Q2;Q2-2017;2015_100;1026598
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2017-Q3;Q3-2017;2015_100;1028226
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2017-Q4;Q4-2017;2015_100;1034542
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2018-Q1;Q1-2018;2015_100;1040957
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2018-Q2;Q2-2018;2015_100;1054528
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2018-Q3;Q3-2018;2015_100;1063657
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2018-Q4;Q4-2018;2015_100;1068098
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2019-Q1;Q1-2019;2015_100;1073773
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2019-Q2;Q2-2019;2015_100;1094004
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2019-Q3;Q3-2019;2015_100;1096225
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2019-Q4;Q4-2019;2015_100;1104367
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2020-Q1;Q1-2020;2015_100;1120158
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2020-Q2;Q2-2020;2015_100;1121145
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2020-Q3;Q3-2020;2015_100;1136936
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2020-Q4;Q4-2020;2015_100;1135455
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2021-Q1;Q1-2021;2015_100;115544
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2021-Q2;Q2-2021;2015_100;1179373
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2021-Q3;Q3-2021;2015_100;1193684
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2021-Q4;Q4-2021;2015_100;1215889
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2022-Q1;Q1-2022;2015_100;1250678
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2022-Q2;Q2-2022;2015_100;1304219
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2022-Q3;Q3-2022;2015_100;1390328
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2022-Q4;Q4-2022;2015_100;1492228
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2023-Q1;Q1-2023;2015_100;1568468
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2023-Q2;Q2-2023;2015_100;1588947
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2023-Q3;Q3-2023;2015_100;160375
HUN;Hungary;CPI: 01-12 - All items;Index;Q;Quarterly;2023-Q4;Q4-2023;2015_100;1607451
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;1998-Q1;Q1-1998;2015_100;394
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;1998-Q2;Q2-1998;2015_100;406824
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;1998-Q3;Q3-1998;2015_100;4199853
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;1998-Q4;Q4-1998;2015_100;4406237
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;1999-Q1;Q1-1999;2015_100;4672816
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;1999-Q2;Q2-1999;2015_100;4795432
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;1999-Q3;Q3-1999;2015_100;4891848
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;1999-Q4;Q4-1999;2015_100;5009822
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2000-Q1;Q1-2000;2015_100;5165766
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2000-Q2;Q2-2000;2015_100;5253018
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2000-Q3;Q3-2000;2015_100;5333258
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2000-Q4;Q4-2000;2015_100;5456384
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2001-Q1;Q1-2001;2015_100;5550945
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2001-Q2;Q2-2001;2015_100;5614221
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2001-Q3;Q3-2001;2015_100;5652425
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2001-Q4;Q4-2001;2015_100;5741331
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2002-Q1;Q1-2002;2015_100;5814345
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2002-Q2;Q2-2002;2015_100;5882228
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2002-Q3;Q3-2002;2015_100;5949176
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2002-Q4;Q4-2002;2015_100;6048053
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2003-Q1;Q1-2003;2015_100;6130598
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2003-Q2;Q2-2003;2015_100;6160957
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2003-Q3;Q3-2003;2015_100;6191237
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2003-Q4;Q4-2003;2015_100;6288342
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2004-Q1;Q1-2004;2015_100;6395572
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2004-Q2;Q2-2004;2015_100;6425084
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2004-Q3;Q3-2004;2015_100;6487791
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2004-Q4;Q4-2004;2015_100;662406
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2005-Q1;Q1-2005;2015_100;6676956
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2005-Q2;Q2-2005;2015_100;671486
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2005-Q3;Q3-2005;2015_100;6745534
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2005-Q4;Q4-2005;2015_100;682936
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2006-Q1;Q1-2006;2015_100;6923864
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2006-Q2;Q2-2006;2015_100;6924731
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2006-Q3;Q3-2006;2015_100;6984444
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2006-Q4;Q4-2006;2015_100;7112418
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q1;Q1-2007;2015_100;720775
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q2;Q2-2007;2015_100;7199929
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q3;Q3-2007;2015_100;7262892
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q4;Q4-2007;2015_100;738344
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q1;Q1-2008;2015_100;7488306
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q2;Q2-2008;2015_100;7553929
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q3;Q3-2008;2015_100;7660924
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q4;Q4-2008;2015_100;7839864
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2009-Q1;Q1-2009;2015_100;7950739
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2009-Q2;Q2-2009;2015_100;8004325
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2009-Q3;Q3-2009;2015_100;8054424
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2009-Q4;Q4-2009;2015_100;8151508
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2010-Q1;Q1-2010;2015_100;8328657
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2010-Q2;Q2-2010;2015_100;8321328
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2010-Q3;Q3-2010;2015_100;8350051
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2010-Q4;Q4-2010;2015_100;8497807
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2011-Q1;Q1-2011;2015_100;8617079
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2011-Q2;Q2-2011;2015_100;8595567
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2011-Q3;Q3-2011;2015_100;8631335
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2011-Q4;Q4-2011;2015_100;8795261
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2012-Q1;Q1-2012;2015_100;895153
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2012-Q2;Q2-2012;2015_100;8927789
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2012-Q3;Q3-2012;2015_100;9027236
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2012-Q4;Q4-2012;2015_100;915688
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2013-Q1;Q1-2013;2015_100;9281553
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2013-Q2;Q2-2013;2015_100;9325606
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2013-Q3;Q3-2013;2015_100;9337747
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2013-Q4;Q4-2013;2015_100;9491245
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q1;Q1-2014;2015_100;9667399
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q2;Q2-2014;2015_100;9660056
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q3;Q3-2014;2015_100;9724964
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q4;Q4-2014;2015_100;9888147
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q1;Q1-2015;2015_100;9963968
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q2;Q2-2015;2015_100;9943742
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q3;Q3-2015;2015_100;9979252
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q4;Q4-2015;2015_100;1011304
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2016-Q1;Q1-2016;2015_100;1023237
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2016-Q2;Q2-2016;2015_100;1019817
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2016-Q3;Q3-2016;2015_100;1025708
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2016-Q4;Q4-2016;2015_100;1044106
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2017-Q1;Q1-2017;2015_100;1074183
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2017-Q2;Q2-2017;2015_100;1082005
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2017-Q3;Q3-2017;2015_100;1092204
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2017-Q4;Q4-2017;2015_100;1112953
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2018-Q1;Q1-2018;2015_100;1131177
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2018-Q2;Q2-2018;2015_100;1131431
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2018-Q3;Q3-2018;2015_100;1145854
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2018-Q4;Q4-2018;2015_100;116656
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2019-Q1;Q1-2019;2015_100;1177588
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2019-Q2;Q2-2019;2015_100;1179109
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2019-Q3;Q3-2019;2015_100;118381
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2019-Q4;Q4-2019;2015_100;1200862
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2020-Q1;Q1-2020;2015_100;121756
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2020-Q2;Q2-2020;2015_100;1211802
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2020-Q3;Q3-2020;2015_100;1229923
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2020-Q4;Q4-2020;2015_100;1243141
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2021-Q1;Q1-2021;2015_100;126611
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2021-Q2;Q2-2021;2015_100;128393
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2021-Q3;Q3-2021;2015_100;1301252
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2021-Q4;Q4-2021;2015_100;1330043
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2022-Q1;Q1-2022;2015_100;1358142
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2022-Q2;Q2-2022;2015_100;1383746
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2022-Q3;Q3-2022;2015_100;1412066
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2022-Q4;Q4-2022;2015_100;1436514
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2023-Q1;Q1-2023;2015_100;1459407
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2023-Q2;Q2-2023;2015_100;1462791
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2023-Q3;Q3-2023;2015_100;1477379
MEX;Mexico;CPI: 01-12 - All items;Index;Q;Quarterly;2023-Q4;Q4-2023;2015_100;1499929
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;1998-Q1;Q1-1998;2015_100;7117333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;1998-Q2;Q2-1998;2015_100;7173333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;1998-Q3;Q3-1998;2015_100;7185333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;1998-Q4;Q4-1998;2015_100;7234333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;1999-Q1;Q1-1999;2015_100;727
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;1999-Q2;Q2-1999;2015_100;7332
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;1999-Q3;Q3-1999;2015_100;7344
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;1999-Q4;Q4-1999;2015_100;7383667
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2000-Q1;Q1-2000;2015_100;7407
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2000-Q2;Q2-2000;2015_100;7491333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2000-Q3;Q3-2000;2015_100;7527333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2000-Q4;Q4-2000;2015_100;7596333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2001-Q1;Q1-2001;2015_100;7699667
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2001-Q2;Q2-2001;2015_100;7820333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2001-Q3;Q3-2001;2015_100;7849333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2001-Q4;Q4-2001;2015_100;7900333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2002-Q1;Q1-2002;2015_100;7990334
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2002-Q2;Q2-2002;2015_100;8082333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2002-Q3;Q3-2002;2015_100;8101334
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2002-Q4;Q4-2002;2015_100;8123666
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2003-Q1;Q1-2003;2015_100;8184333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2003-Q2;Q2-2003;2015_100;8244334
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2003-Q3;Q3-2003;2015_100;8268333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2003-Q4;Q4-2003;2015_100;8276334
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2004-Q1;Q1-2004;2015_100;8283667
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2004-Q2;Q2-2004;2015_100;8362334
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2004-Q3;Q3-2004;2015_100;8362
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2004-Q4;Q4-2004;2015_100;8382
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2005-Q1;Q1-2005;2015_100;8418667
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2005-Q2;Q2-2005;2015_100;8490334
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2005-Q3;Q3-2005;2015_100;8508667
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2005-Q4;Q4-2005;2015_100;8536
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2006-Q1;Q1-2006;2015_100;8512334
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2006-Q2;Q2-2006;2015_100;8602
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2006-Q3;Q3-2006;2015_100;8609
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2006-Q4;Q4-2006;2015_100;8604333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q1;Q1-2007;2015_100;8646333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q2;Q2-2007;2015_100;8756
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q3;Q3-2007;2015_100;872
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q4;Q4-2007;2015_100;8759333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q1;Q1-2008;2015_100;8831333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q2;Q2-2008;2015_100;8958
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q3;Q3-2008;2015_100;8996333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q4;Q4-2008;2015_100;8963333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2009-Q1;Q1-2009;2015_100;9004
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2009-Q2;Q2-2009;2015_100;9102333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2009-Q3;Q3-2009;2015_100;9021667
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2009-Q4;Q4-2009;2015_100;9046333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2010-Q1;Q1-2010;2015_100;9083667
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2010-Q2;Q2-2010;2015_100;9190667
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2010-Q3;Q3-2010;2015_100;9162334
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2010-Q4;Q4-2010;2015_100;9199
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2011-Q1;Q1-2011;2015_100;9253
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2011-Q2;Q2-2011;2015_100;9385333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2011-Q3;Q3-2011;2015_100;9425333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2011-Q4;Q4-2011;2015_100;9429667
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2012-Q1;Q1-2012;2015_100;9482333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2012-Q2;Q2-2012;2015_100;9592333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2012-Q3;Q3-2012;2015_100;9641333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2012-Q4;Q4-2012;2015_100;9698
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2013-Q1;Q1-2013;2015_100;9763333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2013-Q2;Q2-2013;2015_100;9856
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2013-Q3;Q3-2013;2015_100;9908667
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2013-Q4;Q4-2013;2015_100;9849
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q1;Q1-2014;2015_100;9870333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q2;Q2-2014;2015_100;9953333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q3;Q3-2014;2015_100;9999667
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q4;Q4-2014;2015_100;9938
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q1;Q1-2015;2015_100;9886333
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q2;Q2-2015;2015_100;10041
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q3;Q3-2015;2015_100;10073
NLD;Netherlands;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q4;Q4-2015;2015_100;9999667
